NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
138925;07/01/2025;1;LOU01;8509;07/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;07/01/2025;07/01/2025;07/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138926;07/01/2025;1;LOU01;8509;07/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;07/01/2025;07/01/2025;07/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138927;07/01/2025;1;LOU01;8509;07/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;07/01/2025;07/01/2025;07/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138928;07/01/2025;1;LOU01;8530;07/01/2025;44828007;MILLS ESTRUTURA;SINOP;MT;CARVALIMA TRANSP. LTDA;Transportadora;07/01/2025;17/01/2025;11/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138929;07/01/2025;1;LOU01;8509;07/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;07/01/2025;07/01/2025;07/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138930;07/01/2025;1;LOU01;8532;07/01/2025;707619;MILLS ESTRUTURAS E SERVICOS DE ENG;ARACAJU;SE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;07/01/2025;15/01/2025;15/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138932;07/01/2025;2;LOU01;8537;07/01/2025;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;07/01/2025;09/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138933;07/01/2025;1;LOU01;8531;07/01/2025;690529;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CUIABA;MT;CARVALIMA TRANSP. LTDA;Transportadora;07/01/2025;14/01/2025;13/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138934;07/01/2025;1;LOU01;8545;07/01/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;07/01/2025;10/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138935;07/01/2025;1;LOU01;8545;07/01/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;07/01/2025;10/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138936;07/01/2025;1;LOU01;8538;07/01/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138937;07/01/2025;1;LOU01;8538;07/01/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138938;07/01/2025;1;LOU01;8538;07/01/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138939;07/01/2025;1;LOU01;8547;07/01/2025;44827017;MILLS ESTRUTURA;CASCAVEL;PR;ALFA TRANSPORTES EIRELLI;Transportadora;07/01/2025;13/01/2025;14/01/2025;Entregue Fora do Prazo;Atraso no embarque para a filial da transportadora, e saída para entrega.;;Entrega Finalizada;Atraso Operacional;Entregue Fora do Prazo
138940;07/01/2025;1;LOU01;8528;07/01/2025;731965;ORGUEL LOCACAO DE EQUIPAMENTOS S.A.;QUATRO BARRAS;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;07/01/2025;09/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138941;07/01/2025;1;LOU01;8535;07/01/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;07/01/2025;10/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138943;07/01/2025;1;LOU01;8533;07/01/2025;173579;APOIO SERVICOS TECNICOS LTDA;SAO PAULO;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138944;07/01/2025;1;LOU01;8534;07/01/2025;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;07/01/2025;10/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138945;07/01/2025;1;LOU01;8534;07/01/2025;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;07/01/2025;10/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138946;07/01/2025;1;LOU01;8535;07/01/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;07/01/2025;10/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138949;07/01/2025;1;LOU01;8536;07/01/2025;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138950;07/01/2025;1;LOU01;8550;07/01/2025;44701300;SOLLO LOCADORA DE EQUIPAMENTOS;ITAPECERICA DA SERRA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;07/01/2025;10/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138952;07/01/2025;1;LOU01;8539;07/01/2025;737799;ORGUEL LOCACAO DE EQUIPAMENTOS;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;07/01/2025;09/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138953;07/01/2025;1;LOU01;8529;07/01/2025;694455;SUPORTE EQUIPAMENTOS LTDA;NOVA LIMA;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;07/01/2025;13/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138954;07/01/2025;1;LOU01;8527;07/01/2025;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;07/01/2025;17/01/2025;13/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138955;07/01/2025;1;LOU01;8543;07/01/2025;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;07/01/2025;10/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138958;07/01/2025;1;LOU01;8546;07/01/2025;695189;HILLCO EQUIPAMENTOS LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;07/01/2025;10/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138960;07/01/2025;1;LOU01;8542;07/01/2025;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;07/01/2025;13/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138965;07/01/2025;1;LOU01;8544;07/01/2025;9000000101;BRASIL LAU RENT LOCACAO DE MAQ E EQUIP;ARUJA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;07/01/2025;10/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138970;07/01/2025;1;LOU01;8556;07/01/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138972;07/01/2025;1;LOU01;8558;07/01/2025;694268;TRADIMAQ LTDA;TAUBATE;SP;XD DDA;Agregado;07/01/2025;09/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138973;07/01/2025;1;LOU01;8556;07/01/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138974;07/01/2025;1;LOU01;8556;07/01/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138975;07/01/2025;1;LOU01;8556;07/01/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;07/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138977;07/01/2025;1;LOU01;8548;07/01/2025;44837513;MILLS LOCACAO SERVICOS E LOGISTICA S.A;MARINGA;PR;ALFA TRANSPORTES EIRELLI;Transportadora;07/01/2025;10/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138978;07/01/2025;1;LOU01;8557;07/01/2025;690120;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;COTIA;SP;XD DDA;Agregado;07/01/2025;10/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138865;02/01/2025;1;LOU01;8658;08/01/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;08/01/2025;09/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138942;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138947;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138948;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138951;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138957;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138959;07/01/2025;1;LOU01;8662;08/01/2025;216783;PAREX SERVICE LTDA;NOVA LIMA;MG;XD BETIM;Agregado;08/01/2025;13/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138961;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138962;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138963;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138964;07/01/2025;1;LOU01;8661;08/01/2025;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;08/01/2025;13/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138966;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138967;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138968;07/01/2025;1;LOU01;8638;08/01/2025;738980;AURABRASIL TRANSP MAQ E EQUIP LTDA;CONTAGEM;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;08/01/2025;14/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138969;07/01/2025;1;LOU01;8639;08/01/2025;733890;BR RENTAL EMPREENDIMENTOS LTDA - ME;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;08/01/2025;14/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138976;07/01/2025;1;LOU01;8660;08/01/2025;690888;MILLS ESTRUTURAS E SERV. DE ENG. S/A;UBERLANDIA;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;08/01/2025;16/01/2025;16/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138979;07/01/2025;1;LOU01;8617;08/01/2025;1333304;URBE LOCACAO IND E COM DE EQUIPAMENTOS;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138980;07/01/2025;1;LOU01;8616;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;08/01/2025;08/01/2025;08/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138987;08/01/2025;1;LOU01;8659;08/01/2025;9000000160;RICARDO GARCIA PANCA ME;SAO PAULO;SP;XD DDA;Agregado;08/01/2025;10/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138988;08/01/2025;1;LOU01;8670;08/01/2025;1500001034;MAQBUSCA LOCACAO DE MAQ. E EQUIP LTDA;ITAJAI;SC;ALFA TRANSPORTES EIRELLI;Transportadora;08/01/2025;15/01/2025;14/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138989;08/01/2025;1;LOU01;8664;08/01/2025;694221;MILLS ESTR. E SERV. DE ENGENH. S/A;FORTALEZA;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;08/01/2025;17/01/2025;16/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138991;08/01/2025;1;LOU01;8667;08/01/2025;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;08/01/2025;16/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138992;08/01/2025;1;LOU01;8668;08/01/2025;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;08/01/2025;14/01/2025;14/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138993;08/01/2025;1;LOU01;8672;08/01/2025;44843978;MOTORMAC RENTAL - LOC DE EQ SA;AMERICANA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;08/01/2025;13/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138996;08/01/2025;1;LOU01;8673;08/01/2025;44823878;BRASRENTAL LOCACOES DE EQUIPAMENTOS EIRE;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;08/01/2025;23/01/2025;15/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138997;08/01/2025;1;LOU01;8663;08/01/2025;44774072;BRASRENTAL LOCACOES;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;08/01/2025;17/01/2025;20/01/2025;Entregue Fora do Prazo;Dentro do lead-time da transportadora.;;Entrega Finalizada;Divergência TT;Entregue Fora do Prazo
138998;08/01/2025;1;LOU01;8637;08/01/2025;44824894;ARK MANUTENCAO DE MAQUINAS;ARAUCARIA;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;08/01/2025;14/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138999;08/01/2025;1;LOU01;8657;08/01/2025;44822411;LIFT LOCADORA LTDA;SANTO ANDRE;SP;XD DDA;Agregado;08/01/2025;09/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139000;08/01/2025;1;LOU01;8674;08/01/2025;690529;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CUIABA;MT;CARVALIMA TRANSP. LTDA;Transportadora;08/01/2025;15/01/2025;15/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139001;08/01/2025;1;LOU01;8671;08/01/2025;44830253;MILLS ESTRUTURA;BAURU;SP;ALFA TRANSPORTES EIRELLI;Transportadora;08/01/2025;13/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139002;08/01/2025;1;LOU01;8665;08/01/2025;1046784;DEGRAUS ANDAIMES MAQ E EQUIP SA;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;08/01/2025;14/01/2025;14/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139003;08/01/2025;1;LOU01;8666;08/01/2025;695188;MILLS ESTRUTURAS E SERVICOS DE ENG. S/A;ITATIAIA;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;08/01/2025;16/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139004;08/01/2025;1;LOU01;8673;08/01/2025;44823878;BRASRENTAL LOCACOES DE EQUIPAMENTOS EIRE;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;08/01/2025;23/01/2025;15/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139005;08/01/2025;1;LOU01;8669;08/01/2025;695107;LDI SERVICE LOC DE PLAT ELEVAT LTDA;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;08/01/2025;13/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139006;08/01/2025;1;LOU01;8662;08/01/2025;216783;PAREX SERVICE LTDA;NOVA LIMA;MG;XD BETIM;Agregado;08/01/2025;13/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139008;08/01/2025;4;LOU01;8656;08/01/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;XD DDA;Agregado;08/01/2025;09/01/2025;09/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139009;08/01/2025;1;LOU01;8655;08/01/2025;690120;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;COTIA;SP;XD DDA;Agregado;08/01/2025;13/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139010;08/01/2025;1;LOU01;8640;08/01/2025;45108111;VOR LOCACOES DE MAQUINAS E EQUIPAMENTOS;PALMEIRA;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;08/01/2025;15/01/2025;15/01/2025;Entregue No Prazo;Reprogramação da data prevista de entrega. | Atraso Correios. ;;Entrega Finalizada;Cliente;Entregue No Prazo
138838;02/01/2025;2;LOU01;8756;09/01/2025;1500001176;AURABRASIL - TRANSPORTES MAQUINAS E EQUI;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;09/01/2025;14/01/2025;13/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138971;07/01/2025;1;LOU01;8774;09/01/2025;690529;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CUIABA;MT;CARVALIMA TRANSP. LTDA;Transportadora;09/01/2025;16/01/2025;14/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138990;08/01/2025;1;LOU01;8774;09/01/2025;690529;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CUIABA;MT;CARVALIMA TRANSP. LTDA;Transportadora;09/01/2025;16/01/2025;14/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138995;08/01/2025;1;LOU01;8746;09/01/2025;694453;TRIANGULO LOCACOES DE GUINDASTES LTDA;UBERLANDIA;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;09/01/2025;15/01/2025;13/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139011;08/01/2025;1;LOU01;8772;09/01/2025;44823878;BRASRENTAL LOCACOES DE EQUIPAMENTOS EIRE;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;09/01/2025;24/01/2025;15/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139012;08/01/2025;1;LOU01;8766;09/01/2025;695189;HILLCO EQUIPAMENTOS LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;09/01/2025;14/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139013;08/01/2025;1;LOU01;8757;09/01/2025;1046784;DEGRAUS ANDAIMES MAQ E EQUIP SA;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;09/01/2025;15/01/2025;14/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139014;08/01/2025;1;LOU01;8742;09/01/2025;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;09/01/2025;21/01/2025;15/01/2025;Entregue No Prazo;14/01 - Destinatário Ausente;;Entrega Finalizada;Cliente;Entregue No Prazo
139015;08/01/2025;1;LOU01;8768;09/01/2025;727041;LOCGUEL LOC DE EQUIP PARA CONSTRUCAO SA;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;09/01/2025;14/01/2025;13/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139016;08/01/2025;1;LOU01;8762;09/01/2025;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;09/01/2025;14/01/2025;16/01/2025;Entregue Fora do Prazo;  14/01 - Motorista chegou no local fora do horário de expediente do cliente.;;Entrega Finalizada;Atraso Transportador;Entregue Fora do Prazo
139017;08/01/2025;1;LOU01;8747;09/01/2025;4276501;G.S. COMERCIO SERVICOS E LOCACAO;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;09/01/2025;14/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139018;08/01/2025;1;LOU01;8771;09/01/2025;695280;RENEO PANCA EPP;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;09/01/2025;14/01/2025;13/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139019;08/01/2025;2;LOU01;8748;09/01/2025;1500000980;HAZAK DO BRASIL COMERCIO E LOCACAO DE MA;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;09/01/2025;10/01/2025;10/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139020;08/01/2025;1;LOU01;8758;09/01/2025;667568;LOCACERTO SERV. DE LOCACAO DE EQUIP.;BARRA MANSA;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;09/01/2025;17/01/2025;13/01/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
