NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
149586;46051;1;LOU01;35338;46051;44824955;MILLS ESTRUTURA;CRAVINHOS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46051;46056;46057;Entregue Fora do Prazo;Atraso no processo de transferência. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
149587;46051;1;LOU01;35328;46051;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;46051;46055;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149589;46051;1;LOU01;35333;46051;1500001279;ANDAIMES MARILIA EQUIPAMENTOS PARA CONST;MARILIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46051;46055;46057;Entregue Fora do Prazo;Atraso no processo de transferência. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
149590;46051;1;LOU01;35344;46051;9000000158;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;46051;46063;46059;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149591;46051;1;LOU01;35329;46051;737799;ORGUEL LOCACAO DE EQUIPAMENTOS;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;46051;46055;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149592;46051;1;LOU01;35334;46051;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46051;46056;46058;Entregue Fora do Prazo;Atraso no processo de transferência. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
149593;46051;1;LOU01;35327;46051;690592;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;46051;46055;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149594;46051;1;LOU01;35312;46051;44838570;ELI PECAS E ACESSORIOS;SAO JOSE DOS PINHAIS;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46051;46058;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149595;46051;1;LOU01;35337;46051;1500001034;MAQBUSCA LOCACAO DE MAQ. E EQUIP LTDA;ITAJAI;SC;ALFA TRANSPORTES EIRELLI;Transportadora;46051;46057;46056;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149596;46051;2;LOU01;35353;46051;1500000958;TRIMAK ENGENHARIA E COMERCIO LTDA;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;46051;46056;46059;Entregue Fora do Prazo;05/02 - Nova previsão de entrega 06/02 | Atraso na transferência. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
148331;45995;1;LOU01;32408;45996;695544;TRIMAK ENGENHARIA E COM. LTDA;LAGOA SANTA;MG;XD BETIM;Agregado;45996;46001;46000;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148336;45995;3;LOU01;32407;45996;136404;TRADIMAQ LTDA;CONTAGEM;MG;XD BETIM;Agregado;45996;46000;46000;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148340;45996;1;LOU01;32405;45996;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;45996;46001;46000;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148345;45996;2;LOU01;32406;45996;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;XD BETIM;Agregado;45996;46002;46000;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148519;46003;1;LOU01;32822;46003;1500001142;ESTAF EQUIP SA;BETIM;MG;XD BETIM;Agregado;46003;46007;46008;Entregue Fora do Prazo;Motorista chegou fora do horário de expediente. ;;Entrega Finalizada;Atraso Percurso;Entregue Fora do Prazo
148520;46003;1;LOU01;32822;46003;1500001142;ESTAF EQUIP SA;BETIM;MG;XD BETIM;Agregado;46003;46007;46008;Entregue Fora do Prazo;Motorista chegou fora do horário de expediente. ;;Entrega Finalizada;Atraso Percurso;Entregue Fora do Prazo
148789;46024;1;LOU01;33830;46024;1500001142;ESTAF EQUIP SA;BETIM;MG;XD BETIM;Agregado;46027;46030;46028;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148812;46024;1;LOU01;33831;46024;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;46027;46029;46027;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148814;46024;2;LOU01;33829;46024;1500001266;AURABRASIL - TRANSPORTES MAQ. E EQUIP. L;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;46027;46028;46027;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148826;46024;1;LOU01;33839;46024;742956;L.AMORIM LOCACAO DE EQUIPAMENTOS LTDA;SIMOES FILHO;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;46027;46034;46029;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148873;46028;1;LOU01;33895;46028;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;XD BETIM;Agregado;46029;46035;46030;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148874;46028;1;LOU01;33895;46028;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;XD BETIM;Agregado;46029;46035;46030;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148881;46028;2;LOU01;33881;46028;716415;TDL LOCACAO E MANUT DE MAQ E EQUIP LTDA ;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;46029;46041;46034;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148882;46028;1;LOU01;33881;46028;716415;TDL LOCACAO E MANUT DE MAQ E EQUIP LTDA ;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;46029;46041;46034;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148883;46028;1;LOU01;33894;46028;703905;RENTAL MASTER LOC DE MAQ E EQUIPAMENTOS;BARUERI;SP;XD DDA;Agregado;46029;46034;46029;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148885;46028;1;LOU01;33891;46028;173579;APOIO SERVICOS TECNICOS LTDA;SAO PAULO;SP;XD DDA;Agregado;46029;46030;46029;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148888;46028;1;LOU01;33897;46028;44848794;VR TRAINING SERVICES EIRELI  ME;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;46029;46034;46029;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148892;46028;1;LOU01;33893;46028;690592;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;46029;46031;46029;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
148899;46028;1;LOU01;33896;46028;694453;TRIANGULO LOCACOES DE GUINDASTES LTDA;UBERLANDIA;MG;TRIANGULO EXPRESS TRANSPORTES E LOGISTIC;Transportadora;46029;46036;46030;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149208;46038;1;LOU01;34379;46038;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;46038;46043;46042;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149218;46038;1;LOU01;34381;46038;695544;TRIMAK ENGENHARIA E COM. LTDA;LAGOA SANTA;MG;XD BETIM;Agregado;46038;46043;46042;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149219;46038;1;LOU01;34379;46038;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;46038;46043;46042;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149223;46038;2;LOU01;34380;46038;694453;TRIANGULO LOCACOES DE GUINDASTES LTDA;UBERLANDIA;MG;TRIANGULO EXPRESS TRANSPORTES E LOGISTIC;Transportadora;46038;46045;46042;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149538;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149540;46051;1;LOU01;35425;46052;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149546;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149550;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149555;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149556;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149565;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149567;46051;1;LOU01;35425;46052;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149569;46051;1;LOU01;35425;46052;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149575;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149577;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149578;46051;1;LOU01;35424;46052;695369;ELEVA BRASIL SOLUCOES EM ELEVACAO LTDA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46055;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149582;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149588;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149598;46051;1;LOU01;35435;46052;1083975;ROSA PLATAFORMAS LTDA;SANTA CRUZ DO SUL;RS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46052;46058;46056;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149601;46051;1;LOU01;35431;46052;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;46052;46057;46056;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149602;46051;1;LOU01;35433;46052;730666;ORGUEL LOCACAO DE EQUIPAMENTOS S.A. ;CACHOEIRINHA;RS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46052;46056;46056;Entregue No Prazo;02/02 - Destinatário Ausente;;Entrega Finalizada;-;Entregue No Prazo
149603;46051;1;LOU01;35429;46052;1500001266;AURABRASIL - TRANSPORTES MAQ. E EQUIP. L;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;46052;46055;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149604;46051;1;LOU01;35441;46052;705312;RENEO GARCIA PANCA EPP;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46052;46056;46056;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149605;46051;1;LOU01;35430;46052;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;XD DDA;Agregado;46052;46055;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149606;46051;1;LOU01;35439;46052;1500001044;LOKAN MAQUINAS E EQUIPAMENTOS;BAURU;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46052;46056;46056;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149607;46051;1;LOU01;35437;46052;732851;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CAMACARI;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;46052;46059;46058;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149608;46051;1;LOU01;35436;46052;4400070580;SALAZAR LOCACAO E MANUTENCAO DE MAQUINA;CAUCAIA;CE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46052;46059;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149609;46051;1;LOU01;35438;46052;9000000165;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;46052;46063;46064;Entregue Fora do Prazo;Entrega conforme frequência de rota para a região. ;;Entrega Finalizada;Divergência TT;Entregue Fora do Prazo
149610;46051;1;LOU01;35434;46052;11742110;REDEMAQUINAS COMERCIO E SERVICOS DE MAQ;MOSSORO;RN;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46052;46062;46062;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149611;46051;2;LOU01;35440;46052;690065;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;PAULINIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46052;46056;46058;Entregue Fora do Prazo;Atraso no processo de transferência. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
149613;46051;1;LOU01;35432;46052;44787913;ACESSO EQUIPAMENTOS;BELO HORIZONTE;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46052;46058;46056;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149615;46051;1;LOU01;35442;46052;1500001171;EMPILHADEIRA SANTANA LTDA;GOIANIA;GO;EXRESSO RIO VERMELHO TRANSPORTES LTDA;Transportadora;46052;46057;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149616;46051;1;LOU01;35443;46052;44839756;MILLS LOCACAO SERVICOS E LOGISTICA S.A;RIO VERDE;GO;EXRESSO RIO VERMELHO TRANSPORTES LTDA;Transportadora;46052;46062;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149617;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149618;46051;1;LOU01;35426;46052;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46052;46052;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149619;46051;1;LOU01;35427;46052;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46052;46055;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149620;46051;1;LOU01;35435;46052;1083975;ROSA PLATAFORMAS LTDA;SANTA CRUZ DO SUL;RS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46052;46058;46056;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149062;46035;2;LOU01;34119;46035;46233755;CARLOS CIPRIANO SANTOS DE LIMA;PEDRALVA;MG;XD BETIM;Transportadora;46035;46038;46038;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149626;46055;1;LOU01;35528;46055;1500000978;ESTAF EQUIPAMENTOS SA 1899700;LAURO DE FREITAS;BA;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46063;46059;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149627;46055;1;LOU01;35528;46055;1500000978;ESTAF EQUIPAMENTOS SA 1899700;LAURO DE FREITAS;BA;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46063;46059;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149628;46055;1;LOU01;35524;46055;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46055;46056;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149629;46055;1;LOU01;35531;46055;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46059;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149630;46055;1;LOU01;35525;46055;1087453;TRIMAK ENGENHARIA E COMERCIO LTDA;CAIEIRAS;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46055;46056;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149631;46055;2;LOU01;35535;46055;1500000978;ESTAF EQUIPAMENTOS SA 1899700;LAURO DE FREITAS;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;46055;46066;46063;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149632;46055;1;LOU01;35528;46055;1500000978;ESTAF EQUIPAMENTOS SA 1899700;LAURO DE FREITAS;BA;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46063;46059;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149633;46055;1;LOU01;35524;46055;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46055;46056;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149634;46055;1;LOU01;35525;46055;1087453;TRIMAK ENGENHARIA E COMERCIO LTDA;CAIEIRAS;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;46055;46056;46055;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149635;46055;1;LOU01;35528;46055;1500000978;ESTAF EQUIPAMENTOS SA 1899700;LAURO DE FREITAS;BA;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46063;46059;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149636;46055;1;LOU01;35528;46055;1500000978;ESTAF EQUIPAMENTOS SA 1899700;LAURO DE FREITAS;BA;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46063;46059;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149637;46055;1;LOU01;35539;46055;44707708;BRASRENTAL LOCACOES;CACHOEIRINHA;RS;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46062;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149638;46055;1;LOU01;35531;46055;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46059;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149639;46055;1;LOU01;35546;46055;738151;TOTAL PLATAFORMAS COM E MAR EQ LTDA;ITAJAI;SC;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46062;46058;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149640;46055;1;LOU01;35542;46055;44820407;MET. LORENZONI LTDA;SANTA MARIA;RS;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46062;46058;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149642;46055;1;LOU01;35540;46055;45650642;LOCALL LOCACAO DE EQUIPAMENTOS;SAO JOSE DOS PINHAIS;PR;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46058;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149643;46055;1;LOU01;35564;46055;44870474;REDEMAQUINAS COMERCIO E SERVICOS DE MAQU;SAO LUIS;MA;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;46055;46058;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149644;46055;1;LOU01;35547;46055;1500001141;W RENT ABC LOCACAO DE MAQ LTDA - ME;SANTO ANDRE;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46058;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149645;46055;1;LOU01;35533;46055;46398313;VIANNAS TEC LTDA|;TRES LAGOAS;MS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46058;46058;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149646;46055;1;LOU01;35529;46055;44872881;LAZARETTI PLATAFORMAS ELEVATORIAS LTDA| ;MARINGA;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46062;46058;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149647;46055;1;LOU01;35531;46055;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46059;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149648;46055;1;LOU01;35536;46055;173579;APOIO SERVICOS TECNICOS LTDA;SAO PAULO;SP;XD DDA;Agregado;46055;46056;46056;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149649;46055;1;LOU01;35541;46055;668129;MAKFIL COMERCIAL LTDA;SAO JOSE DO RIO PRETO;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46058;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149652;46055;1;LOU01;35537;46055;695188;MILLS ESTRUTURAS E SERVICOS DE ENG. S/A;ITATIAIA;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;46055;46062;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149653;46055;1;LOU01;35530;46055;730569;LOCGUEL LOC DE EQUIP CONSTRUCAO;FORTALEZA;CE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46064;46064;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149654;46055;1;LOU01;35532;46055;694013;TRADIMAQ LTDA ;GOIANIA;GO;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46059;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149655;46055;2;LOU01;35534;46055;1500001053;AURA BRASIL TRANSPORTES MAQ E EQUIP LTDA;SALVADOR;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;46055;46062;46063;Entregue Fora do Prazo;Entrega conforme frequência de rota para a região. ;;Entrega Finalizada;Divergência TT;Entregue Fora do Prazo
149657;46055;1;LOU01;35543;46055;46061347;RENATO PEREIRA DA CRUZ;CARAPICUIBA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46058;46059;Entregue Fora do Prazo;06/02 - Em rota para entrega. | Atraso no processo de transferência. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
149658;46055;1;LOU01;35526;46055;44787913;ACESSO EQUIPAMENTOS;BELO HORIZONTE;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46059;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
149659;46055;1;LOU01;35527;46055;44838570;ELI PECAS E ACESSORIOS;SAO JOSE DOS PINHAIS;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;46055;46062;46071;Entregue Fora do Prazo;Aberto PI de reclamação junto aos Correios, aguardando retorno. |AR: AB981053734BR;;Entrega Finalizada;Atraso Transportador;Entregue Fora do Prazo
149660;46055;1;LOU01;35544;46055;705312;RENEO GARCIA PANCA EPP;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46057;46059;Entregue Fora do Prazo;06/02 - Em rota para entrega. | Atraso no processo de transferência. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
149662;46055;1;LOU01;35545;46055;44831876;RENTSERVICE LOCACAO ;CRAVINHOS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;46055;46058;46057;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
